,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
5031,Snow On The Beach (feat. Lana Del Rey)___Taylor Swift,2022-12-22 13:04,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),4177,2022-12-22 13:04:00,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957,audio_features,1wtOxkiel43cVs0Yux5Q4h,spotify:track:1wtOxkiel43cVs0Yux5Q4h,https://api.spotify.com/v1/tracks/1wtOxkiel43cVs0Yux5Q4h,https://api.spotify.com/v1/audio-analysis/1wtOxkiel43cVs0Yux5Q4h,256124,4,Midnights,151w1FgRZfnKZA9FEcg9Z3
5032,Teenage Dream___Stephen Dawes,2022-12-22 13:30,Stephen Dawes,Teenage Dream,201135,2022-12-22 13:30:00,0.615,0.361,10,-9.57,1,0.028,0.38,0.0,0.0844,0.244,111.991,audio_features,3Y2MvObZdPakD1X71KOxCD,spotify:track:3Y2MvObZdPakD1X71KOxCD,https://api.spotify.com/v1/tracks/3Y2MvObZdPakD1X71KOxCD,https://api.spotify.com/v1/audio-analysis/3Y2MvObZdPakD1X71KOxCD,177857,4,Teenage Dream,0FPqPpVTND59rpe6YsNnyz
5033,Teenage Dream___Stephen Dawes,2022-12-22 14:26,Stephen Dawes,Teenage Dream,1500,2022-12-22 14:26:00,0.615,0.361,10,-9.57,1,0.028,0.38,0.0,0.0844,0.244,111.991,audio_features,3Y2MvObZdPakD1X71KOxCD,spotify:track:3Y2MvObZdPakD1X71KOxCD,https://api.spotify.com/v1/tracks/3Y2MvObZdPakD1X71KOxCD,https://api.spotify.com/v1/audio-analysis/3Y2MvObZdPakD1X71KOxCD,177857,4,Teenage Dream,0FPqPpVTND59rpe6YsNnyz
5034,Teenage Dream___Stephen Dawes,2022-12-22 16:08,Stephen Dawes,Teenage Dream,31327,2022-12-22 16:08:00,0.615,0.361,10,-9.57,1,0.028,0.38,0.0,0.0844,0.244,111.991,audio_features,3Y2MvObZdPakD1X71KOxCD,spotify:track:3Y2MvObZdPakD1X71KOxCD,https://api.spotify.com/v1/tracks/3Y2MvObZdPakD1X71KOxCD,https://api.spotify.com/v1/audio-analysis/3Y2MvObZdPakD1X71KOxCD,177857,4,Teenage Dream,0FPqPpVTND59rpe6YsNnyz
5035,Until I Found You (with Em Beihold) - Em Beihold Version___Stephen Sanchez,2022-12-22 16:11,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176440,2022-12-22 16:11:00,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You (Em Beihold Version),7ARtQpvnPN2ucbmVHngLOs
5036,Anti-Hero___Taylor Swift,2022-12-22 16:14,Taylor Swift,Anti-Hero,200690,2022-12-22 16:14:00,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4,Midnights,151w1FgRZfnKZA9FEcg9Z3
5037,Happier Than Ever - Edit___Billie Eilish,2022-12-22 16:17,Billie Eilish,Happier Than Ever - Edit,151444,2022-12-22 16:17:00,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,audio_features,32BeYxKPrig1LefHsC0Xuo,spotify:track:32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/tracks/32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/audio-analysis/32BeYxKPrig1LefHsC0Xuo,151444,3,Happier Than Ever (Edit),2kzPJWrTjVKEYWWhowXLnz
5038,Those Eyes___New West,2022-12-22 16:21,New West,Those Eyes,220750,2022-12-22 16:21:00,0.593,0.352,4,-8.296,1,0.0284,0.695,2.22e-05,0.3,0.226,119.988,audio_features,50x1Ic8CaXkYNvjmxe3WXy,spotify:track:50x1Ic8CaXkYNvjmxe3WXy,https://api.spotify.com/v1/tracks/50x1Ic8CaXkYNvjmxe3WXy,https://api.spotify.com/v1/audio-analysis/50x1Ic8CaXkYNvjmxe3WXy,220750,3,Those Eyes,7rItmPh0tZpMKcFXBScaU8
5039,Strawberries & Cigarettes___Troye Sivan,2022-12-22 16:24,Troye Sivan,Strawberries & Cigarettes,201538,2022-12-22 16:24:00,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,audio_features,3afkJSKX0EAMsJXTZnDXXJ,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,https://api.spotify.com/v1/tracks/3afkJSKX0EAMsJXTZnDXXJ,https://api.spotify.com/v1/audio-analysis/3afkJSKX0EAMsJXTZnDXXJ,201539,4,Strawberries & Cigarettes,5L0bixsyXEkomsyucUySjy
5040,That's Hilarious___Charlie Puth,2022-12-22 16:26,Charlie Puth,That's Hilarious,144933,2022-12-22 16:26:00,0.713,0.442,6,-5.909,1,0.0604,0.739,0.0,0.112,0.546,108.038,audio_features,0wPKDeY4fZXT6k9bzV0kx0,spotify:track:0wPKDeY4fZXT6k9bzV0kx0,https://api.spotify.com/v1/tracks/0wPKDeY4fZXT6k9bzV0kx0,https://api.spotify.com/v1/audio-analysis/0wPKDeY4fZXT6k9bzV0kx0,144934,4,CHARLIE,2LTqBgZUH4EkDcj8hdkNjK
5041,People Watching___Conan Gray,2022-12-22 16:29,Conan Gray,People Watching,158536,2022-12-22 16:29:00,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,audio_features,4JeOesjcWWlprTAvucDSJX,spotify:track:4JeOesjcWWlprTAvucDSJX,https://api.spotify.com/v1/tracks/4JeOesjcWWlprTAvucDSJX,https://api.spotify.com/v1/audio-analysis/4JeOesjcWWlprTAvucDSJX,158537,4,People Watching,03HTFr18vhLwCLFq6kWHIw
5042,As It Was___Harry Styles,2022-12-22 16:32,Harry Styles,As It Was,167303,2022-12-22 16:32:00,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,2pqdSWeJVsXAhHFuVLzuA8
5043,traitor___Olivia Rodrigo,2022-12-22 16:33,Olivia Rodrigo,traitor,45495,2022-12-22 16:33:00,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4,SOUR,6s84u2TUpR3wdUv4NgKA2j
5044,traitor___Olivia Rodrigo,2022-12-23 06:08,Olivia Rodrigo,traitor,898,2022-12-23 06:08:00,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4,SOUR,6s84u2TUpR3wdUv4NgKA2j
5045,Ghost Of You___5 Seconds of Summer,2022-12-23 06:08,5 Seconds of Summer,Ghost Of You,2590,2022-12-23 06:08:00,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,audio_features,1MhXdlCQPnO56T57MfmaRm,spotify:track:1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/tracks/1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/audio-analysis/1MhXdlCQPnO56T57MfmaRm,197411,3,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu
5046,Made You Look___Meghan Trainor,2022-12-23 06:08,Meghan Trainor,Made You Look,2688,2022-12-23 06:08:00,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4,Takin' It Back,4LVa9bljQRvLYpWr8qyaXs
5047,Until We Drink___Savannah Sgro,2022-12-23 06:12,Savannah Sgro,Until We Drink,195049,2022-12-23 06:12:00,0.712,0.534,4,-7.198,1,0.0373,0.684,0.0,0.157,0.51,121.059,audio_features,0Ai0CKaCSIU6NcN3M0pao1,spotify:track:0Ai0CKaCSIU6NcN3M0pao1,https://api.spotify.com/v1/tracks/0Ai0CKaCSIU6NcN3M0pao1,https://api.spotify.com/v1/audio-analysis/0Ai0CKaCSIU6NcN3M0pao1,195050,4,Until We Drink,5ETQuMT6IVrWj6tcd07aE8
5048,Left and Right (Feat. Jung Kook of BTS)___Charlie Puth,2022-12-23 06:13,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),47279,2022-12-23 06:13:00,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,audio_features,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3,154487,4,Left and Right (Feat. Jung Kook of BTS),4LyiYe4wZ6XwzUne79hidF
5049,i swear i'll never leave again___keshi,2022-12-23 06:14,keshi,i swear i'll never leave again,61425,2022-12-23 06:14:00,0.569,0.319,8,-12.85,1,0.0277,0.853,0.000151,0.128,0.32,79.997,audio_features,5byXSKd7QOHtVMOiptklBD,spotify:track:5byXSKd7QOHtVMOiptklBD,https://api.spotify.com/v1/tracks/5byXSKd7QOHtVMOiptklBD,https://api.spotify.com/v1/audio-analysis/5byXSKd7QOHtVMOiptklBD,173716,4,THE REAPER,1hM5xkleU8wr2yOaY2gCMB
5050,Reckless___Madison Beer,2022-12-23 06:15,Madison Beer,Reckless,815,2022-12-23 06:15:00,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,audio_features,5ajjAnNRh8bxFvaVHzpPjh,spotify:track:5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/tracks/5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/audio-analysis/5ajjAnNRh8bxFvaVHzpPjh,203385,3,Reckless,5lVImnUah94yoxXy2H1qo7
5051,Night Changes___One Direction,2022-12-23 06:15,One Direction,Night Changes,1937,2022-12-23 06:15:00,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY
5052,happier___Olivia Rodrigo,2022-12-23 06:15,Olivia Rodrigo,happier,13982,2022-12-23 06:15:00,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,audio_features,2tGvwE8GcFKwNdAXMnlbfl,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933,3,SOUR,6s84u2TUpR3wdUv4NgKA2j
5053,Lookalike___Conan Gray,2022-12-23 06:16,Conan Gray,Lookalike,82532,2022-12-23 06:16:00,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,audio_features,4K3gM7kzX4POAfrs71HomN,spotify:track:4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/tracks/4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/audio-analysis/4K3gM7kzX4POAfrs71HomN,220867,4,Sunset Season,16pubXUlqRziVWRsT6lLNz
5054,Love Of My Life___Harry Styles,2022-12-23 06:16,Harry Styles,Love Of My Life,16204,2022-12-23 06:16:00,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,audio_features,1mw0RgNXIpYRyyCdBQbLgA,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/tracks/1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/audio-analysis/1mw0RgNXIpYRyyCdBQbLgA,191638,4,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
5055,Die For You___Joji,2022-12-23 06:17,Joji,Die For You,6886,2022-12-23 06:17:00,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,audio_features,26hOm7dTtBi0TdpDGl141t,spotify:track:26hOm7dTtBi0TdpDGl141t,https://api.spotify.com/v1/tracks/26hOm7dTtBi0TdpDGl141t,https://api.spotify.com/v1/audio-analysis/26hOm7dTtBi0TdpDGl141t,211667,4,SMITHEREENS,2hEnymoejldpuxSdTnkard
5056,Glimpse of Us___Joji,2022-12-23 06:17,Joji,Glimpse of Us,5861,2022-12-23 06:17:00,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,Glimpse of Us,6ZZvx0aefZV3LKa053fn71
5057,Heather___Conan Gray,2022-12-23 06:17,Conan Gray,Heather,1479,2022-12-23 06:17:00,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5
5058,sincerely___Nessa Barrett,2022-12-23 06:17,Nessa Barrett,sincerely,8055,2022-12-23 06:17:00,0.408,0.317,4,-11.244,1,0.04,0.942,0.00049,0.275,0.0662,131.045,audio_features,00KfWWFFY3b6n9WU7a0nWy,spotify:track:00KfWWFFY3b6n9WU7a0nWy,https://api.spotify.com/v1/tracks/00KfWWFFY3b6n9WU7a0nWy,https://api.spotify.com/v1/audio-analysis/00KfWWFFY3b6n9WU7a0nWy,68237,4,pretty poison,4TrwWZCvhaw07kchbcba0S
5059,everytime___Ariana Grande,2022-12-23 06:17,Ariana Grande,everytime,3102,2022-12-23 06:17:00,0.71,0.614,10,-6.757,0,0.0431,0.186,0.0,0.0974,0.658,148.152,audio_features,0WdR2AyLW1Drd3OUdwezM0,spotify:track:0WdR2AyLW1Drd3OUdwezM0,https://api.spotify.com/v1/tracks/0WdR2AyLW1Drd3OUdwezM0,https://api.spotify.com/v1/audio-analysis/0WdR2AyLW1Drd3OUdwezM0,172107,4,Sweetener,3tx8gQqWbGwqIGZHqDNrGe
5060,Wildest Dreams (Taylor's Version)___Taylor Swift,2022-12-23 06:17,Taylor Swift,Wildest Dreams (Taylor's Version),5398,2022-12-23 06:17:00,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,audio_features,1Ov37jtRQ2YNAe8HzfczkL,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,https://api.spotify.com/v1/tracks/1Ov37jtRQ2YNAe8HzfczkL,https://api.spotify.com/v1/audio-analysis/1Ov37jtRQ2YNAe8HzfczkL,220433,4,Wildest Dreams (Taylor's Version),5hxKw2PurC0i1VVJMAntDU
5061,lowkey___NIKI,2022-12-23 06:17,NIKI,lowkey,1225,2022-12-23 06:17:00,0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901,audio_features,5TTXEcfsYLh6fTarLaevTi,spotify:track:5TTXEcfsYLh6fTarLaevTi,https://api.spotify.com/v1/tracks/5TTXEcfsYLh6fTarLaevTi,https://api.spotify.com/v1/audio-analysis/5TTXEcfsYLh6fTarLaevTi,171356,4,lowkey,6a1p03zluxNwXTVdm9IStw
5062,Keep Driving___Harry Styles,2022-12-23 06:17,Harry Styles,Keep Driving,1779,2022-12-23 06:17:00,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,audio_features,2NcQic8JxdjAlAHuNbOIRE,spotify:track:2NcQic8JxdjAlAHuNbOIRE,https://api.spotify.com/v1/tracks/2NcQic8JxdjAlAHuNbOIRE,https://api.spotify.com/v1/audio-analysis/2NcQic8JxdjAlAHuNbOIRE,140242,3,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
5063,Daydreamin'___Ariana Grande,2022-12-23 06:18,Ariana Grande,Daydreamin',3424,2022-12-23 06:18:00,0.675,0.648,7,-6.003,1,0.0317,0.234,0.0,0.561,0.322,114.051,audio_features,2CcQDI2IDhHbmBIFup58JE,spotify:track:2CcQDI2IDhHbmBIFup58JE,https://api.spotify.com/v1/tracks/2CcQDI2IDhHbmBIFup58JE,https://api.spotify.com/v1/audio-analysis/2CcQDI2IDhHbmBIFup58JE,211293,3,Yours Truly,6czdbbMtGbAkZ6ud2OMTcg
5064,"You're On Your Own, Kid___Taylor Swift",2022-12-23 06:18,Taylor Swift,"You're On Your Own, Kid",31581,2022-12-23 06:18:00,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,audio_features,4D7BCuvgdJlYvlX5WlN54t,spotify:track:4D7BCuvgdJlYvlX5WlN54t,https://api.spotify.com/v1/tracks/4D7BCuvgdJlYvlX5WlN54t,https://api.spotify.com/v1/audio-analysis/4D7BCuvgdJlYvlX5WlN54t,194207,4,Midnights,151w1FgRZfnKZA9FEcg9Z3
5065,favorite crime___Olivia Rodrigo,2022-12-23 06:18,Olivia Rodrigo,favorite crime,3387,2022-12-23 06:18:00,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,audio_features,5JCoSi02qi3jJeHdZXMmR8,spotify:track:5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667,4,SOUR,6s84u2TUpR3wdUv4NgKA2j
5066,Matilda___Harry Styles,2022-12-23 06:18,Harry Styles,Matilda,3389,2022-12-23 06:18:00,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,audio_features,6uvh0In7u1Xn4HgxOfAn8O,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,https://api.spotify.com/v1/tracks/6uvh0In7u1Xn4HgxOfAn8O,https://api.spotify.com/v1/audio-analysis/6uvh0In7u1Xn4HgxOfAn8O,245964,4,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
5067,Cruel Summer___Taylor Swift,2022-12-23 06:18,Taylor Swift,Cruel Summer,380,2022-12-23 06:18:00,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4,Lover,1NAmidJlEaVgA3MpcPFYGq
5068,Lavender Haze___Taylor Swift,2022-12-23 06:18,Taylor Swift,Lavender Haze,4162,2022-12-23 06:18:00,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,audio_features,5jQI2r1RdgtuT8S3iG8zFC,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC,202396,4,Midnights,151w1FgRZfnKZA9FEcg9Z3
5069,watch___Billie Eilish,2022-12-23 06:18,Billie Eilish,watch,3528,2022-12-23 06:18:00,0.441,0.599,0,-8.985,1,0.225,0.333,0.00198,0.103,0.35,165.212,audio_features,7eB1V5LvAdxCc7brfGhRRo,spotify:track:7eB1V5LvAdxCc7brfGhRRo,https://api.spotify.com/v1/tracks/7eB1V5LvAdxCc7brfGhRRo,https://api.spotify.com/v1/audio-analysis/7eB1V5LvAdxCc7brfGhRRo,177523,4,dont smile at me,7fRrTyKvE4Skh93v97gtcU
5070,TV___Billie Eilish,2022-12-23 06:18,Billie Eilish,TV,5612,2022-12-23 06:18:00,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,audio_features,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381,4,Guitar Songs,1YPWxMpQEC8kcOuefgXbhj
5071,someone will love you better___Johnny Orlando,2022-12-23 06:18,Johnny Orlando,someone will love you better,8269,2022-12-23 06:18:00,0.513,0.419,2,-6.344,1,0.0306,0.703,0.0,0.0969,0.25,83.761,audio_features,1wyAGxisJ8eiOdfFMSxBu7,spotify:track:1wyAGxisJ8eiOdfFMSxBu7,https://api.spotify.com/v1/tracks/1wyAGxisJ8eiOdfFMSxBu7,https://api.spotify.com/v1/audio-analysis/1wyAGxisJ8eiOdfFMSxBu7,171213,4,someone will love you better,6j7jltAZFcJnnPPIJf9ZbP
5072,I Don’t Wanna Live Forever (Fifty Shades Darker)___ZAYN,2022-12-23 06:18,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),775,2022-12-23 06:18:00,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,audio_features,55n9yjI6qqXh5F2mYvUc2y,spotify:track:55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/tracks/55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/audio-analysis/55n9yjI6qqXh5F2mYvUc2y,247160,4,reputation Stadium Tour Surprise Song Playlist,1MPAXuTVL2Ej5x0JHiSPq8
5073,Dandelions___Ruth B.,2022-12-23 06:18,Ruth B.,Dandelions,5513,2022-12-23 06:18:00,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Safe Haven,6FgtuX3PtiB5civjHYhc52
5074,this is how you fall in love___Jeremy Zucker,2022-12-23 06:19,Jeremy Zucker,this is how you fall in love,36495,2022-12-23 06:19:00,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,audio_features,1aEsTgCsv8nOjEgyEoRCpS,spotify:track:1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/tracks/1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/audio-analysis/1aEsTgCsv8nOjEgyEoRCpS,174587,4,brent ii,0A9eIFTz09ciHqCHJNYyf2
5075,Falling___Harry Styles,2022-12-23 06:19,Harry Styles,Falling,477,2022-12-23 06:19:00,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4,Fine Line,7xV2TzoaVc0ycW7fwBwAml
5076,boyfriend (with Social House)___Ariana Grande,2022-12-23 06:19,Ariana Grande,boyfriend (with Social House),1690,2022-12-23 06:19:00,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,audio_features,0Ryd8975WihbObpp5cPW1t,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107,4,boyfriend,3zVB99XMdbP9HTVNg0GJwV
5077,Happier Than Ever___Billie Eilish,2022-12-23 06:19,Billie Eilish,Happier Than Ever,995,2022-12-23 06:19:00,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,audio_features,4RVwu0g32PAqgUiJoXsdF8,spotify:track:4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,298899,3,Happier Than Ever,0JGOiO34nwfUdDrD612dOp
5078,Until I Found You___Stephen Sanchez,2022-12-23 06:19,Stephen Sanchez,Until I Found You,1575,2022-12-23 06:19:00,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You (Em Beihold Version),7ARtQpvnPN2ucbmVHngLOs
5079,trust issues___Jessica Baio,2022-12-23 06:19,Jessica Baio,trust issues,7626,2022-12-23 06:19:00,0.587,0.453,9,-9.357,1,0.129,0.356,0.00205,0.0812,0.352,161.146,audio_features,5jQVx40dbpDsstcwlhpk9u,spotify:track:5jQVx40dbpDsstcwlhpk9u,https://api.spotify.com/v1/tracks/5jQVx40dbpDsstcwlhpk9u,https://api.spotify.com/v1/audio-analysis/5jQVx40dbpDsstcwlhpk9u,134263,4,trust issues,3DENi04ImVVBYhh3zpfXIN
5080,Maroon___Taylor Swift,2022-12-23 06:19,Taylor Swift,Maroon,1752,2022-12-23 06:19:00,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,audio_features,3eX0NZfLtGzoLUxPNvRfqm,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,https://api.spotify.com/v1/tracks/3eX0NZfLtGzoLUxPNvRfqm,https://api.spotify.com/v1/audio-analysis/3eX0NZfLtGzoLUxPNvRfqm,218271,4,Midnights,151w1FgRZfnKZA9FEcg9Z3
